nonfluent: MAXCAP[$t1],nonfluent: MAXCAP[$t2],nonfluent: MAXCAP[$t3],nonfluent: MAXCAP[$t4],nonfluent: MAXCAP[$sea],nonfluent: RAIN[$t1],nonfluent: RAIN[$t2],nonfluent: RAIN[$t3],nonfluent: RAIN[$t4],nonfluent: RAIN[$sea],nonfluent: DOWNSTREAM[$t1| $t1],nonfluent: DOWNSTREAM[$t1| $t2],nonfluent: DOWNSTREAM[$t1| $t3],nonfluent: DOWNSTREAM[$t1| $t4],nonfluent: DOWNSTREAM[$t1| $sea],nonfluent: DOWNSTREAM[$t2| $t1],nonfluent: DOWNSTREAM[$t2| $t2],nonfluent: DOWNSTREAM[$t2| $t3],nonfluent: DOWNSTREAM[$t2| $t4],nonfluent: DOWNSTREAM[$t2| $sea],nonfluent: DOWNSTREAM[$t3| $t1],nonfluent: DOWNSTREAM[$t3| $t2],nonfluent: DOWNSTREAM[$t3| $t3],nonfluent: DOWNSTREAM[$t3| $t4],nonfluent: DOWNSTREAM[$t3| $sea],nonfluent: DOWNSTREAM[$t4| $t1],nonfluent: DOWNSTREAM[$t4| $t2],nonfluent: DOWNSTREAM[$t4| $t3],nonfluent: DOWNSTREAM[$t4| $t4],nonfluent: DOWNSTREAM[$t4| $sea],nonfluent: DOWNSTREAM[$sea| $t1],nonfluent: DOWNSTREAM[$sea| $t2],nonfluent: DOWNSTREAM[$sea| $t3],nonfluent: DOWNSTREAM[$sea| $t4],nonfluent: DOWNSTREAM[$sea| $sea],nonfluent: HIGH_BOUND[$t1],nonfluent: HIGH_BOUND[$t2],nonfluent: HIGH_BOUND[$t3],nonfluent: HIGH_BOUND[$t4],nonfluent: HIGH_BOUND[$sea],nonfluent: LOW_BOUND[$t1],nonfluent: LOW_BOUND[$t2],nonfluent: LOW_BOUND[$t3],nonfluent: LOW_BOUND[$t4],nonfluent: LOW_BOUND[$sea],action: flow[$t1],action: flow[$t2],action: flow[$t3],action: flow[$t4],action: flow[$sea],states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3],states: rlevel[$t4],states: rlevel[$sea]
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.2276122368150202,19.21112982232502,22.080509973772788,133.19867988886554,0.0,25.79137822820351,74.75257077172128,83.41426319618053,263.0342062260337,2558.0075815778614
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.467678659095344,16.588032579993826,41.7136108837335,19.174784230011678,0.0,29.56376599138849,66.76905318621128,100.54488304473276,181.91603631094094,2696.206261466727
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.422076027843273,26.609317648396825,23.447466772050234,210.6912491487957,0.0,30.09608733229315,64.6486992653128,95.41930474099307,234.45486296466277,2720.3810456967385
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.93333475311759,9.2836495360609,26.943204226746946,32.24279179847098,0.0,29.674011304449877,53.46145764475925,118.58115561733966,77.21108058791731,2936.072294845534
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.72484044312733,33.20416539846026,38.82543955048737,29.129019350026276,0.0,30.740676551332285,58.11114286181594,120.92160092665364,101.91149301619326,2973.315086644005
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.912659556459532,5.543026103773468,81.56626872497894,87.46601736369325,0.0,31.015836108204955,39.631817906483015,135.3003267746265,141.60791321665437,3007.4441059940314
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.649523812500156,4.447056418674266,25.692828658174726,43.416043847201855,0.0,31.10317655174542,49.001451359169074,79.27708415342104,165.70816457794007,3099.910123357725
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.4406443783961422,24.707642889564262,1.5395440327929788,122.06921334513228,0.0,26.453652739245264,64.20391875299497,78.03131191392058,177.98494938891295,3148.3261672049266
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.874959336951784,3.258804863796705,29.984210740485416,46.5378318583014,0.0,28.01300836084912,52.93692024182685,121.19941077069186,87.45528007657364,3275.3953805500587
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.224382315457508,37.068805763283365,19.302049444033365,11.30028857125161,0.0,29.138049023897338,63.553074714981925,114.47400489400314,100.90165895875765,3326.9332124083603
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.5061019054555269,12.330491773398517,41.3656447661077,25.9002244898277,0.0,25.91366670843983,44.70865126715607,152.24076121325314,138.9034198315394,3343.233500979612
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.151445938707978,5.4230467211452025,47.865803473003815,127.08634215865598,0.0,30.407564802984304,42.88426139921308,143.20560822054395,184.36884010781938,3374.13372546944
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.814914151411871,0.15148581314062204,63.7818680687723,23.388351625038514,0.0,27.256118864276324,55.612660616775855,120.76285146868534,135.1483014221672,3506.220067628096
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.621646954652094,6.083250374195446,13.283429248253926,33.836888556220394,0.0,31.441204712864455,66.2760889550471,77.13246921305367,205.54181786590098,3534.6084192531343
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.375969276720299,40.47315537076094,53.68016501147254,129.1398304212443,0.0,27.819557758212362,78.81448553550375,89.93229033899519,214.9883585579345,3573.4453078093547
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.7470700197568196,22.617976906303223,73.96578818120463,50.31056773693184,0.0,29.443588481492064,51.717299441463105,96.7252806982836,169.52869314816274,3707.585138230599
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.725013659585136,1.796377030184324,38.83338441262346,115.93590223705291,0.0,30.696518461735245,42.846392554916704,65.3774694233822,223.18391359243554,3762.895705967531
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.2089856905593015,0.8442746878493839,4.022309820293054,132.4472833384608,0.0,29.971504802150108,56.77502918431752,48.34046204094306,176.08139576800608,3883.831608204584
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.607580337141575,10.379910460148672,40.88316638484394,48.71357793414238,0.0,31.762519111590805,69.13974018702744,65.16242690849938,77.65642224983833,4021.2788915430447
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.2526691942449064,16.764397525094182,6.90266254040142,55.43989633178613,0.0,29.15493877444923,76.36741006402033,54.65917098380412,99.82601070053988,4074.992469477187
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.531377210291313,41.47231002328066,44.51908822541921,39.27657182666016,0.0,31.90226958020433,71.85568173317105,84.52090596849688,81.28877690915517,4135.432365808973
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.539263583894567,12.639420136537959,12.378131395293767,91.54028273190872,0.0,30.37089236991302,46.9147489201817,101.47412776635832,116.53129330791423,4179.708937635633
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.181474941295189,20.29644229023862,38.39479949860885,44.7260094702306,0.0,26.831628786018456,52.81459236753831,121.73541650760252,67.36914197129926,4276.249220367542
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.172829156210458,20.829244120612785,14.502798239831543,43.21756523928997,0.0,26.650153844723267,47.69962501859489,123.63705929923228,91.03793199967751,4325.9752298377725
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.3079343601053415,3.530983000824865,96.44908288631575,65.58265901285873,0.0,29.47732468851281,39.043210054192556,149.9635051800135,92.32316500021909,4374.192795077062
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.2074203359395845,25.884890182492526,16.28445156999636,78.11365472785633,0.0,27.169390328407466,52.82016141347303,77.04540529452261,153.18958887367612,4444.775454089921
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.6253552760437532,12.465197379427526,26.89069190063938,60.10892728037526,0.0,29.961969992467882,39.14269156692009,106.64584390701877,121.36038571581615,4527.889108817778
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,12.765387625016446,12.286320576951905,27.092190469802617,97.73068394441032,0.0,34.33661471642413,37.302849463536326,112.22034938580691,118.14215033608028,4592.9980360981535
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.66683034796904,13.06378226014971,69.8026862586012,46.459814344609576,0.0,26.571227091407685,47.78191651160087,117.4144794929562,77.50365686147258,4695.7287200425635
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.7439279584629926,21.458894027701255,35.54944883626141,0.16333637588904948,0.0,26.904396743438646,49.3849645994202,80.67557549450473,130.8465287754642,4747.188534387173
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.091081923532888,12.215644666428952,3.709749675028574,22.47456139301227,0.0,31.160468784975652,38.669998530181935,86.58502068594458,196.23264123583655,4752.351870763062
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.1287660326012308,16.459740290795548,37.415397466623325,89.93786959020628,0.0,28.06938686144276,44.545435787285875,115.09091567734497,207.46782951785286,4779.826432156075
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.4041664215230931,6.457999385388594,1.1023223365107395,113.86924686964214,0.0,29.940620828841528,41.214461529091565,114.13525850151721,184.9453573942699,4874.764301746281
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.84069340893539,13.496095535417581,114.17698301571305,80.12975434293055,0.0,33.53645440731844,46.16062856522606,139.49093555039508,102.1784328611385,4993.633548615922
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.7925635203848445,12.189084912862024,31.931856753374376,128.9111581262141,0.0,35.69576099838305,45.50522643874387,58.81004807009961,166.225661533921,5078.763302958853
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.87601580016429,1.3482529041425677,8.61865008386341,71.29662370226932,0.0,38.903197477998205,45.10870504626669,59.06727622958726,99.24636016108127,5212.674461085067
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.2071205057837404,7.023542223531566,31.58213270251734,35.380443579425865,0.0,34.027181677833916,63.63646794228841,71.79687904986642,66.56838654267537,5288.971084787337
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,16.35565469042717,18.096890262442486,20.592255390770944,40.96188599574848,0.0,36.820061172050174,68.82004622454059,67.23828857088064,92.77007566576685,5329.351528366762
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.8695628660408417,1.5572842391422994,27.205446013148425,28.92447559940513,0.0,25.464406481623005,77.07881065252528,84.74292344255218,102.40044506078932,5375.31341436251
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.748898808755299,9.862761438188095,51.428020932238326,97.73124379209293,0.0,28.594843615582164,87.39108927942381,79.09476166854607,130.6814154745326,5409.237889961915
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.889807276057516,4.610355447447499,28.703675462509793,72.92616128174828,0.0,29.845944806826864,91.27722664999102,57.52950217449584,114.378192614678,5511.969133754008
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.370254652033365,42.68646609154505,32.82447465790159,42.660302891953904,0.0,26.956137530769347,104.55667847860103,53.436182159433535,100.15570679543951,5589.895295035756
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.2824819723301895,27.268072042422144,8.551719549093157,61.895923464716844,0.0,29.58588287873598,74.24046703908934,83.298173593077,120.31987856138721,5637.55559792771
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.620195189538985,33.32432852840035,57.321406757027624,40.99854827820267,0.0,28.30340090640579,63.25487696899738,122.014526086406,96.97567464576352,5704.451521392427
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.16707826927313,13.63001250432617,67.8555530396042,83.25922907784856,0.0,27.683205716866805,45.55074363013601,118.0174478577787,143.2985331245885,5750.45006967063
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.0763833712187965,8.359781510871583,59.53375448454503,102.17774331068557,0.0,26.51612744759368,48.08780939508297,83.79190732250068,157.89485708634413,5838.709298748478
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.270812339021257,16.056007498741984,22.94044471448467,60.87355082709316,0.0,28.439744076374883,52.80441125543018,52.617934348827234,145.2508682602036,5945.887042059164
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.16915039809684332,2.063647723125544,42.43412430242761,111.73580173571884,0.0,25.168931737353624,55.01921609570945,65.73349713308454,137.3177621475951,6011.760592886257
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.1635957157438157,37.637855524998706,11.214799010852069,59.81925079938305,0.0,29.99978133925678,63.12471877068076,45.36302055378247,98.01608471430387,6128.496394621976
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.2902577719001864,12.137914355388705,24.992712005515095,32.329057476994095,0.0,32.83618562351297,37.65045896142587,91.7860770679291,79.41163292577289,6193.315645421359
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.2849804401135625,17.295145300634882,0.052512184426163185,61.5781735353795,0.0,35.54592785161278,37.802802377937354,98.93127941780271,102.07528745429389,6230.644702898353
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,10.339597978479903,13.888690776732588,42.49667602899146,50.30401896948017,0.0,36.26094741149922,34.79263751741603,136.17391253401144,70.54962610334054,6297.222876433732
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.8811424759603947,2.8170604177326326,64.51846084389452,40.438613916499214,0.0,30.921349433019316,41.243544719163346,127.56592728175256,92.74228316285183,6352.526895403213
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.20398579710128,6.045325883116828,54.57873242273638,45.87591637739276,0.0,33.04020695705892,51.30762677739111,85.8645268555907,146.82213009024713,6397.965509319712
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.07361666534102,6.318699595537881,1.4932716734910627,161.34479945293484,0.0,33.83622115995764,59.46628669137556,57.33112031597115,185.52494613559074,6448.841425697105
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.635293474519542,34.85347421444269,22.352169588223507,28.289461311955314,0.0,33.76260449461662,68.2212037611787,82.15654823801796,55.67341835614697,6615.18622515004
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.822480666404497,13.506797675841042,31.86663500957924,47.67855672191206,0.0,31.127311020097075,51.00302302125555,114.65785286423716,79.73612663241516,6648.475686461995
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.390007173299053,27.38235475984524,20.305607534849234,66.28928903424323,0.0,27.30483035369258,56.318706011819,116.29801553049896,93.92420492008235,6701.154243183907
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.0466362034991965,5.920122241569734,116.49918770862092,24.064724614118234,0.0,28.914823180393526,42.326358425272815,143.37476275549497,77.94052342068835,6772.443532218151
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.693974288578017,28.99674182286496,21.341596034731538,134.1513468086561,0.0,27.86818697689433,52.45287238720228,52.79569728844378,200.37498651519104,6801.508256832269
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.854206531977607,2.180942332609545,59.66700578706792,16.344518726783704,0.0,26.17421268831631,40.150104852915334,80.45084307657721,117.56523574126649,6940.659603640925
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.707781237649314,0.6166846158683548,9.376780969360045,16.389329782748156,0.0,75.0,50.0,50.0,50.0,50.0
